id,company_id,date,open_price,high_price,low_price,close_price,volume,adjusted_close,daily_return_pct
58,ABB,2024-10-01,4535.94,4877.41,4298.89,4464.06,5245881,4464.06,-2.549314099597444
59,ABB,2024-11-01,4763.3,5077.99,4753.94,4858.36,19521163,4858.36,8.83276658467851
60,ABB,2024-12-01,5001.51,5451.5,4372.83,4913.07,16033750,4913.07,1.1261001654879532
61,ADANIENSOL,2020-01-01,4798.16,5215.37,4489.84,4831.28,14731217,4831.28,
62,ADANIENSOL,2020-02-01,5110.64,5476.37,4863.98,5052.11,39599794,5052.11,4.570838369955776
63,ADANIENSOL,2020-03-01,5177.99,5182.19,4795.27,5098.92,22132372,5098.92,0.9265435629865593
64,ADANIENSOL,2020-04-01,4926.41,5112.35,4353.14,4875.41,7235284,4875.41,-4.383477285385928
65,ADANIENSOL,2020-05-01,4743.94,4773.81,4482.74,4683.64,3730874,4683.64,-3.9334127796431417
66,ADANIENSOL,2020-06-01,4892.37,5219.76,4266.03,4798.96,4333401,4798.96,2.4621875293574957
67,ADANIENSOL,2020-07-01,4474.89,4870.37,4359.98,4429.99,49301453,4429.99,-7.688540850517622
68,ADANIENSOL,2020-08-01,4109.77,4310.89,3645.82,4100.19,38879631,4100.19,-7.444712064812798
69,ADANIENSOL,2020-09-01,4346.73,4448.94,4065.76,4352.18,666546,4352.18,6.145812755018687
70,ADANIENSOL,2020-10-01,4379.93,4424.44,3888.37,4353.94,5964559,4353.94,0.04043950388079587
71,ADANIENSOL,2020-11-01,4599.99,5058.27,4176.1,4533.15,14357033,4533.15,4.1160420217090765
72,ADANIENSOL,2020-12-01,5089.26,5168.19,4925.21,4995.37,706508,4995.37,10.196441767865627
73,ADANIENSOL,2021-01-01,5117.21,5205.12,4810.46,5112.49,48468196,5112.49,2.3445710728134284
74,ADANIENSOL,2021-02-01,5193.84,5576.92,4942.86,5167.48,22781599,5167.48,1.0756011258701736
75,ADANIENSOL,2021-03-01,5575.31,5571.95,5000.52,5489.61,47525533,5489.61,6.2337928738959825
76,ADANIENSOL,2021-04-01,5534.98,5941.88,5314.65,5604.9,13941321,5604.9,2.100149190926137
77,ADANIENSOL,2021-05-01,5042.9,5313.75,4395.39,4946.69,48722300,4946.69,-11.743474459847636
78,ADANIENSOL,2021-06-01,4900.87,5260.23,4544.73,4840.12,15545428,4840.12,-2.154369891786223
79,ADANIENSOL,2021-07-01,4669.39,5137.58,4491.0,4627.61,47495015,4627.61,-4.390593621645744
80,ADANIENSOL,2021-08-01,4880.91,5183.17,4454.53,4810.47,46643151,4810.47,3.9514998022737613
81,ADANIENSOL,2021-09-01,5174.23,5815.6,4661.14,5199.0,29747122,5199.0,8.07675757254489
82,ADANIENSOL,2021-10-01,5098.24,5700.29,4964.93,5104.63,41932602,5104.63,-1.8151567609155594
83,ADANIENSOL,2021-11-01,4760.63,4742.96,4551.21,4667.34,40663760,4667.34,-8.56653665397884
84,ADANIENSOL,2021-12-01,4627.04,5090.02,4278.38,4546.16,38472472,4546.16,-2.596339670990333
85,ADANIENSOL,2022-01-01,4487.84,4735.03,3996.09,4468.86,47707146,4468.86,-1.7003361078360646
86,ADANIENSOL,2022-02-01,4654.0,4845.08,4464.72,4680.56,30944599,4680.56,4.737226048701482
87,ADANIENSOL,2022-03-01,4888.6,5144.8,4651.75,4820.69,26056158,4820.69,2.993872528073549
88,ADANIENSOL,2022-04-01,4634.44,4981.37,4381.18,4652.4,43845014,4652.4,-3.490994027825889
89,ADANIENSOL,2022-05-01,4784.33,5305.75,4407.89,4879.08,6904936,4879.08,4.872323961826153
90,ADANIENSOL,2022-06-01,5315.2,5587.31,5034.88,5328.53,19672977,5328.53,9.211777630208973
91,ADANIENSOL,2022-07-01,5321.54,5648.05,5116.7,5295.68,19887484,5295.68,-0.6164927287638289
92,ADANIENSOL,2022-08-01,5671.79,6161.4,5489.9,5576.63,7438966,5576.63,5.305267689890614
93,ADANIENSOL,2022-09-01,5027.77,5368.75,5000.7,5062.45,24681642,5062.45,-9.220263851107212
94,ADANIENSOL,2022-10-01,5020.55,5502.24,4619.28,5096.2,3885580,5096.2,0.6666732510938411
95,ADANIENSOL,2022-11-01,5253.78,5417.07,4828.12,5259.26,44849741,5259.26,3.19963894666615
96,ADANIENSOL,2022-12-01,4923.16,5433.7,4508.5,5015.27,9695222,5015.27,-4.639245825458326
97,ADANIENSOL,2023-01-01,4898.16,5050.44,4365.02,4905.86,6119729,4905.86,-2.1815375842178186
98,ADANIENSOL,2023-02-01,4757.49,4875.91,4344.14,4721.53,25220521,4721.53,-3.757343258878154
99,ADANIENSOL,2023-03-01,4529.73,5055.42,4485.03,4570.52,3147790,4570.52,-3.198327660737077
100,ADANIENSOL,2023-04-01,4620.55,5136.23,4498.7,4674.91,9307598,4674.91,2.283985192056903
101,ADANIENSOL,2023-05-01,4690.48,5006.81,4275.64,4644.5,23180482,4644.5,-0.6504938062978693
102,ADANIENSOL,2023-06-01,4113.49,4106.31,3675.98,4049.47,35696144,4049.47,-12.811497470125953
103,ADANIENSOL,2023-07-01,4788.2,4943.45,4495.58,4838.04,26677601,4838.04,19.473412570040026
104,ADANIENSOL,2023-08-01,5174.32,5417.87,4802.32,5211.41,1101552,5211.41,7.717381418921709
105,ADANIENSOL,2023-09-01,5097.61,5178.64,4949.79,5061.35,29720263,5061.35,-2.87945105067533
106,ADANIENSOL,2023-10-01,4790.62,5246.61,4471.77,4783.52,4437322,4783.52,-5.489246940045634
107,ADANIENSOL,2023-11-01,5239.65,5571.35,4710.22,5268.51,14260417,5268.51,10.138768103823125
108,ADANIENSOL,2023-12-01,5598.42,5936.64,5177.35,5491.55,17869226,5491.55,4.233454999610897
109,ADANIENSOL,2024-01-01,5016.62,5193.44,4560.88,5085.65,12373290,5085.65,-7.391355810290367
110,ADANIENSOL,2024-02-01,5392.53,5470.31,4837.76,5308.29,8751342,5308.29,4.377808146451301
111,ADANIENSOL,2024-03-01,5354.85,5673.32,5312.63,5376.82,5690741,5376.82,1.2909995497608406
112,ADANIENSOL,2024-04-01,5112.52,5764.68,5034.52,5162.52,40871896,5162.52,-3.985627192280927
113,ADANIENSOL,2024-05-01,5322.05,5971.91,5053.82,5369.3,28623473,5369.3,4.0054082114936
114,ADANIENSOL,2024-06-01,5092.83,5591.52,4600.2,5108.07,16251593,5108.07,-4.865252453764935
115,ADANIENSOL,2024-07-01,4675.48,4765.81,4414.12,4660.33,14502664,4660.33,-8.765345815542858
116,ADANIENSOL,2024-08-01,4635.76,4847.74,4403.76,4720.38,26676212,4720.38,1.2885353612297923
117,ADANIENSOL,2024-09-01,4579.97,4600.67,4473.66,4523.9,16185456,4523.9,-4.162376757803409
118,ADANIENSOL,2024-10-01,4481.84,4634.46,4263.69,4464.75,38035370,4464.75,-1.3075001657861463
119,ADANIENSOL,2024-11-01,3918.85,4033.4,3778.99,3847.29,41547908,3847.29,-13.82966571476566
120,ADANIENSOL,2024-12-01,3654.6,3789.44,3555.2,3701.81,46923188,3701.81,-3.781362985374126
121,ADANIENT,2020-01-01,3773.23,4002.14,3627.01,3729.19,7074641,3729.19,
122,ADANIENT,2020-02-01,3778.6,3851.73,3351.03,3731.65,8296863,3731.65,0.06596606769835311
123,ADANIENT,2020-03-01,3882.4,4023.51,3743.72,3833.84,19683010,3833.84,2.7384668980209748
124,ADANIENT,2020-04-01,4315.03,4603.19,4007.99,4349.59,23187721,4349.59,13.452569747302956
125,ADANIENT,2020-05-01,4405.55,4554.21,4305.33,4397.89,19256171,4397.89,1.1104494906416518
126,ADANIENT,2020-06-01,4970.17,5420.1,4633.51,4884.24,5933212,4884.24,11.058712246099823
127,ADANIENT,2020-07-01,4505.8,4613.71,4352.82,4499.77,31041630,4499.77,-7.871644309042947
128,ADANIENT,2020-08-01,4817.02,5379.35,4692.17,4853.57,7668576,4853.57,7.862624089675685
129,ADANIENT,2020-09-01,5221.43,5214.32,4849.1,5143.91,38146688,5143.91,5.9819885156699115
130,ADANIENT,2020-10-01,4999.47,5166.0,4784.87,4931.13,5620523,4931.13,-4.136542046808744
131,ADANIENT,2020-11-01,4944.16,5379.4,4393.34,4900.6,11539644,4900.6,-0.6191278672434075
132,ADANIENT,2020-12-01,4669.78,5077.66,4431.17,4661.81,34728027,4661.81,-4.8726686528180245
133,ADANIENT,2021-01-01,4474.18,4626.64,4401.84,4491.99,29211250,4491.99,-3.642791104742593
134,ADANIENT,2021-02-01,4215.95,4456.99,4135.08,4201.45,7752235,4201.45,-6.467957408631808
135,ADANIENT,2021-03-01,4872.67,4918.29,4743.05,4860.01,46612702,4860.01,15.674588534910573
136,ADANIENT,2021-04-01,4877.55,5374.8,4854.66,4946.29,35391207,4946.29,1.7753049890843808
137,ADANIENT,2021-05-01,5648.85,5868.97,5337.73,5554.3,46724914,5554.3,12.292243277284598
138,ADANIENT,2021-06-01,6140.34,6419.24,5406.69,6058.21,49243575,6058.21,9.07243036926344
139,ADANIENT,2021-07-01,6098.58,6599.73,5671.81,6139.05,2832605,6139.05,1.3343875501179436
140,ADANIENT,2021-08-01,6576.58,7252.69,5814.43,6603.48,16741608,6603.48,7.565177022503478
141,ADANIENT,2021-09-01,6982.29,7332.14,6423.17,6995.66,36901312,6995.66,5.938989744801226
142,ADANIENT,2021-10-01,7004.53,7342.68,6598.0,7096.39,7128765,7096.39,1.439892733494763
143,ADANIENT,2021-11-01,6050.91,6684.97,5536.72,6019.07,29071358,6019.07,-15.181240038949383
144,ADANIENT,2021-12-01,6171.41,6128.97,5774.78,6059.65,8983994,6059.65,0.6741905310953422
145,ADANIENT,2022-01-01,6045.46,6139.25,5960.19,6022.48,25159531,6022.48,-0.6134017641282963
146,ADANIENT,2022-02-01,5773.35,5781.63,5469.73,5682.87,10574289,5682.87,-5.639039066962437
147,ADANIENT,2022-03-01,5447.78,5621.82,5166.69,5544.09,28285572,5544.09,-2.4420759229051514
148,ADANIENT,2022-04-01,5404.79,5933.97,5037.64,5417.62,26267074,5417.62,-2.2811678742589048
149,ADANIENT,2022-05-01,5981.72,6035.97,5289.23,5876.85,43103102,5876.85,8.476600426017345
150,ADANIENT,2022-06-01,5185.52,5470.28,4734.98,5204.52,32235577,5204.52,-11.440312412261665
151,ADANIENT,2022-07-01,5586.9,5620.77,5018.38,5548.75,11630632,5548.75,6.6140585491073045
152,ADANIENT,2022-08-01,5950.06,6100.91,5373.29,6027.57,40015812,6027.57,8.629330930389711
153,ADANIENT,2022-09-01,5726.18,5764.07,5119.37,5645.86,36141119,5645.86,-6.332734418679498
154,ADANIENT,2022-10-01,5873.7,6546.1,5490.27,5943.84,33437448,5943.84,5.277849610156826
155,ADANIENT,2022-11-01,6097.1,6285.84,5527.48,6214.8,10473524,6214.8,4.558669143180172
156,ADANIENT,2022-12-01,6258.3,6346.11,5817.31,6161.52,21129085,6161.52,-0.8573083606873921
157,ADANIENT,2023-01-01,5973.95,6262.26,5558.15,6029.89,29555717,6029.89,-2.1363235045897766
158,ADANIENT,2023-02-01,6453.18,6978.6,5984.71,6469.71,27647154,6469.71,7.293997071256686
159,ADANIENT,2023-03-01,6613.0,7238.24,5924.34,6616.32,43436551,6616.32,2.266098480457379
160,ADANIENT,2023-04-01,6517.18,7364.32,6431.38,6644.09,21318153,6644.09,0.41971972335075325
161,ADANIENT,2023-05-01,6924.79,7377.73,6207.09,6833.24,7053868,6833.24,2.846890996359175
162,ADANIENT,2023-06-01,6143.94,6933.82,5814.91,6200.41,8666796,6200.41,-9.261053321703905
163,ADANIENT,2023-07-01,6418.84,6589.61,5961.24,6335.28,32605877,6335.28,2.1751787381802057
164,ADANIENT,2023-08-01,6123.16,6223.85,5310.81,6026.73,6930592,6026.73,-4.870345114975194
165,ADANIENT,2023-09-01,6282.02,6649.58,5890.09,6179.58,8851026,6179.58,2.536201223549095
166,ADANIENT,2023-10-01,6486.03,6976.08,6091.45,6605.73,25993993,6605.73,6.896099734933436
167,ADANIENT,2023-11-01,6846.51,7008.37,6507.99,6876.96,12342920,6876.96,4.105980716741375
168,ADANIENT,2023-12-01,6592.34,6923.8,6108.75,6646.28,35980390,6646.28,-3.354389148693615
169,ADANIENT,2024-01-01,6261.92,6859.9,6226.79,6334.14,36655347,6334.14,-4.696461780123606
170,ADANIENT,2024-02-01,7265.18,7497.27,6723.59,7397.92,29794388,7397.92,16.794387241204014
171,ADANIENT,2024-03-01,8461.96,9010.83,8305.25,8608.25,5419252,8608.25,16.360409412375375
172,ADANIENT,2024-04-01,8622.19,9423.62,8078.53,8644.72,34451279,8644.72,0.42366334620858037
173,ADANIENT,2024-05-01,9131.11,9989.31,8701.73,9098.27,13680042,9098.27,5.246555122664476
174,ADANIENT,2024-06-01,8753.17,9323.71,7905.82,8882.2,45873947,8882.2,-2.3748470863142135
175,ADANIENT,2024-07-01,9014.32,9202.55,8391.98,8931.36,43659997,8931.36,0.5534664835288527
176,ADANIENT,2024-08-01,9483.92,10276.65,8908.68,9353.28,34644600,9353.28,4.724028591390339
177,ADANIENT,2024-09-01,9234.12,9730.42,9300.6,9407.43,47208561,9407.43,0.5789412911834102
178,ADANIENT,2024-10-01,8587.26,9314.3,8407.93,8563.98,9110709,8563.98,-8.965785554609507
179,ADANIENT,2024-11-01,8085.79,8998.12,7987.42,8094.13,47218897,8094.13,-5.48635097232828
180,ADANIENT,2024-12-01,8800.82,9597.1,8451.14,8686.54,16023113,8686.54,7.3190077253515895
181,ADANIGREEN,2020-01-01,3084.9,3168.92,2734.16,3060.87,3939964,3060.87,
182,ADANIGREEN,2020-02-01,2984.37,3149.05,2885.49,3006.58,3361281,3006.58,-1.7736787253297304
183,ADANIGREEN,2020-03-01,3312.96,3446.28,3128.99,3297.68,44310289,3297.68,9.682097266661781
184,ADANIGREEN,2020-04-01,3305.02,3489.59,2974.24,3369.54,43517933,3369.54,2.179107736347974
185,ADANIGREEN,2020-05-01,3399.45,3807.34,3309.98,3419.87,49896912,3419.87,1.49367569460519
186,ADANIGREEN,2020-06-01,3691.43,4019.37,3394.36,3672.7,24045793,3672.7,7.392971077847976
187,ADANIGREEN,2020-07-01,3554.99,3814.75,3470.9,3611.26,12014979,3611.26,-1.672883709532491
188,ADANIGREEN,2020-08-01,3920.06,4156.47,3612.0,3962.28,14885775,3962.28,9.72015307676546
189,ADANIGREEN,2020-09-01,4065.54,4202.43,3812.99,3993.66,10990869,3993.66,0.7919682606983836
190,ADANIGREEN,2020-10-01,4151.74,4484.37,3639.17,4089.72,20937280,4089.72,2.405312420186001
191,ADANIGREEN,2020-11-01,4074.27,4437.56,3699.93,4118.48,49559314,4118.48,0.7032266267617215
192,ADANIGREEN,2020-12-01,4328.61,4818.33,4116.42,4326.42,30426066,4326.42,5.048950098094451
193,ADANIGREEN,2021-01-01,4178.93,4348.14,3785.86,4204.13,39001265,4204.13,-2.826586415558363
194,ADANIGREEN,2021-02-01,4182.59,4179.52,4057.13,4112.23,44200915,4112.23,-2.1859457247991987
195,ADANIGREEN,2021-03-01,4454.2,4893.7,4039.62,4503.84,40810072,4503.84,9.523056832910616
196,ADANIGREEN,2021-04-01,4408.72,4546.79,4126.87,4394.65,29687702,4394.65,-2.4243756438949937
197,ADANIGREEN,2021-05-01,4329.96,4737.91,4213.38,4277.01,43120168,4277.01,-2.676891220006128
198,ADANIGREEN,2021-06-01,4204.84,4566.68,3969.58,4220.29,4440639,4220.29,-1.3261600978253574
199,ADANIGREEN,2021-07-01,3869.43,4263.76,3657.09,3913.23,4144206,3913.23,-7.275803321572683
200,ADANIGREEN,2021-08-01,3780.01,4102.7,3358.71,3780.74,42575225,3780.74,-3.385694170800091
201,ADANIGREEN,2021-09-01,4403.31,4834.08,4032.78,4391.77,33933006,4391.77,16.161650893740397
202,ADANIGREEN,2021-10-01,4323.03,4464.94,4195.49,4295.8,39891558,4295.8,-2.1852237252861673
203,ADANIGREEN,2021-11-01,4596.23,4944.84,4344.63,4550.23,30968707,4550.23,5.922761767307594
204,ADANIGREEN,2021-12-01,4645.08,4864.17,4624.85,4734.23,43604992,4734.23,4.043751634532766
205,ADANIGREEN,2022-01-01,4794.31,4955.96,4553.19,4734.1,8121918,4734.1,-0.002745958688088468
206,ADANIGREEN,2022-02-01,4782.03,5312.83,4513.57,4823.12,418654,4823.12,1.880399653577225
207,ADANIGREEN,2022-03-01,4934.53,5318.31,4476.25,4926.65,31736884,4926.65,2.146535852311371
208,ADANIGREEN,2022-04-01,4997.88,5467.56,4449.6,4989.64,38075292,4989.64,1.2785564227213442
209,ADANIGREEN,2022-05-01,5098.65,5409.83,4923.43,5011.01,5215235,5011.01,0.42828741151665906
210,ADANIGREEN,2022-06-01,5187.85,5585.77,4566.0,5145.01,15118081,5145.01,2.674111606243046
211,ADANIGREEN,2022-07-01,5315.34,5489.15,4966.73,5237.51,2382527,5237.51,1.7978585075636433
212,ADANIGREEN,2022-08-01,4994.85,5663.47,5001.81,5069.87,37507626,5069.87,-3.2007576119186476
213,ADANIGREEN,2022-09-01,5708.08,6073.42,5199.69,5596.79,13753970,5596.79,10.39316589971735
214,ADANIGREEN,2022-10-01,5697.07,5950.95,5234.57,5630.68,8264828,5630.68,0.6055256673914933
215,ADANIGREEN,2022-11-01,5293.52,5443.8,5100.81,5341.97,32760109,5341.97,-5.12744464256537
216,ADANIGREEN,2022-12-01,5722.2,6266.73,5041.16,5622.43,21673506,5622.43,5.250123081934199
217,ADANIGREEN,2023-01-01,6278.76,6640.23,5735.5,6301.61,49200484,6301.61,12.079830251332591
218,ADANIGREEN,2023-02-01,5848.25,6605.8,5395.59,5960.03,10733924,5960.03,-5.420519518027933
219,ADANIGREEN,2023-03-01,5501.99,6157.59,5193.47,5572.08,48412852,5572.08,-6.5091954235129705
220,ADANIGREEN,2023-04-01,6194.76,6755.44,5899.22,6110.48,38569000,6110.48,9.66245997903834
221,ADANIGREEN,2023-05-01,6437.13,6563.8,5661.29,6407.23,46050307,6407.23,4.856410625679164
222,ADANIGREEN,2023-06-01,6877.59,7663.88,6514.23,6982.27,5953678,6982.27,8.974861211475172
223,ADANIGREEN,2023-07-01,6790.92,6985.72,6322.5,6768.73,3304025,6768.73,-3.0583177104294257
224,ADANIGREEN,2023-08-01,7554.27,7867.43,7323.62,7567.82,15587061,7567.82,11.805611983341047
225,ADANIGREEN,2023-09-01,7545.27,8003.44,6784.18,7438.12,34779596,7438.12,-1.713835688480958
226,ADANIGREEN,2023-10-01,6329.13,7046.72,5687.09,6430.76,24077296,6430.76,-13.543207154496029
227,ADANIGREEN,2023-11-01,6366.34,7000.16,6216.21,6493.67,28026469,6493.67,0.9782669544501799
228,ADANIGREEN,2023-12-01,6070.8,6387.68,5722.21,6107.29,4484538,6107.29,-5.950102176427197
229,ADANIGREEN,2024-01-01,5731.75,6221.52,5545.15,5801.33,40049276,5801.33,-5.009750642265232
230,ADANIGREEN,2024-02-01,5809.08,5925.26,5136.39,5761.5,31857869,5761.5,-0.686566701084057
231,ADANIGREEN,2024-03-01,5910.21,6353.6,5698.44,5839.73,35732937,5839.73,1.3578061268766817
232,ADANIGREEN,2024-04-01,5761.02,5939.93,5499.21,5671.45,4097730,5671.45,-2.88164007582542
233,ADANIGREEN,2024-05-01,6233.67,6545.53,5872.53,6176.45,26367492,6176.45,8.904248472612819
234,ADANIGREEN,2024-06-01,6225.5,6431.23,5595.97,6311.45,12430451,6311.45,2.1857215714528477
235,ADANIGREEN,2024-07-01,6325.71,6987.04,5734.6,6253.25,9187683,6253.25,-0.922133582615714
236,ADANIGREEN,2024-08-01,6531.7,7008.84,6052.77,6474.93,27812641,6474.93,3.5450365809778894
237,ADANIGREEN,2024-09-01,6431.39,6763.85,6258.35,6554.44,3702700,6554.44,1.227966943271963
238,ADANIGREEN,2024-10-01,6727.77,6922.84,6206.41,6667.19,43426798,6667.19,1.7202079811547533
239,ADANIGREEN,2024-11-01,6420.25,6854.87,6022.65,6540.57,49383713,6540.57,-1.8991509166530363
240,ADANIGREEN,2024-12-01,7288.75,7984.85,6816.64,7223.66,21986909,7223.66,10.443890975862956
241,ADANIPORTS,2020-01-01,887.0,980.13,818.68,883.73,13913707,883.73,
242,ADANIPORTS,2020-02-01,895.22,988.81,804.3,890.53,31186032,890.53,0.7694657870616517
243,ADANIPORTS,2020-03-01,856.92,942.86,848.68,866.01,9066187,866.01,-2.75341650477805
244,ADANIPORTS,2020-04-01,894.96,999.85,805.63,895.24,42733816,895.24,3.375249708432926
245,ADANIPORTS,2020-05-01,936.86,988.44,874.24,933.39,18025745,933.39,4.261427103346582
246,ADANIPORTS,2020-06-01,913.05,947.77,850.99,921.97,48473674,921.97,-1.223497144816199
247,ADANIPORTS,2020-07-01,857.98,941.3,768.79,859.57,48494070,859.57,-6.7681160992223095
248,ADANIPORTS,2020-08-01,928.77,961.41,824.17,928.03,8570919,928.03,7.964447339949032
249,ADANIPORTS,2020-09-01,1001.0,1049.77,900.81,992.79,30895534,992.79,6.9782226867666
250,ADANIPORTS,2020-10-01,982.51,1000.92,874.45,973.3,1929904,973.3,-1.9631543428116682
251,ADANIPORTS,2020-11-01,978.46,1063.43,934.0,964.25,29309182,964.25,-0.9298263639165638
252,ADANIPORTS,2020-12-01,1074.66,1129.76,976.23,1094.04,13560505,1094.04,13.460202229712204
253,ADANIPORTS,2021-01-01,1172.75,1169.27,1029.9,1152.75,22664731,1152.75,5.36634857957663
254,ADANIPORTS,2021-02-01,1151.44,1220.16,1092.89,1167.87,2174485,1167.87,1.311646063760552
255,ADANIPORTS,2021-03-01,1252.06,1318.41,1165.05,1243.76,24493444,1243.76,6.498154760375741
256,ADANIPORTS,2021-04-01,1292.55,1314.57,1132.43,1282.05,15465704,1282.05,3.0785682125168856
257,ADANIPORTS,2021-05-01,1338.99,1498.61,1194.83,1342.01,33662845,1342.01,4.676884676884674
258,ADANIPORTS,2021-06-01,1287.79,1404.65,1142.89,1270.61,34662035,1270.61,-5.320377642491492
